SPID,GeoID,PID,SaleDate,Amount,Customers,Boxes,GeoID,Geo,Region
SP18,G3,P22,4/14/2021 0:00,3787,292,158,G3,Canada,Americas
SP20,G3,P06,11/4/2021 0:00,5446,92,321,G3,Canada,Americas
SP08,G1,P20,5/26/2021 0:00,3640,380,203,G1,India,APAC
SP12,G4,P11,1/24/2022 0:00,630,112,34,G4,New Zealand,APAC
SP24,G4,P20,12/30/2021 0:00,1995,62,118,G4,New Zealand,APAC
SP13,G6,P12,12/3/2021 0:00,2009,7,84,G6,UK,Europe
SP12,G3,P21,7/16/2021 0:00,3339,272,223,G3,Canada,Americas
SP16,G1,P07,6/8/2021 0:00,2429,236,102,G1,India,APAC
SP08,G5,P06,11/29/2021 0:00,12229,97,765,G5,Australia,APAC
SP22,G6,P08,6/11/2021 0:00,2163,106,155,G6,UK,Europe
SP05,G3,P16,3/3/2021 0:00,11242,96,1406,G3,Canada,Americas
SP13,G6,P06,1/8/2021 0:00,2163,21,128,G6,UK,Europe
SP21,G1,P01,3/16/2021 0:00,2142,191,179,G1,India,APAC
SP04,G5,P01,7/28/2021 0:00,5698,46,518,G5,Australia,APAC
SP11,G4,P21,7/5/2021 0:00,3206,198,229,G4,New Zealand,APAC
SP18,G4,P11,2/7/2022 0:00,1463,486,77,G4,New Zealand,APAC
SP02,G6,P21,2/24/2022 0:00,6272,155,448,G6,UK,Europe
SP19,G6,P17,4/1/2021 0:00,3990,83,307,G6,UK,Europe
SP11,G5,P16,4/16/2021 0:00,6958,210,994,G5,Australia,APAC
SP20,G5,P20,1/25/2021 0:00,9478,152,527,G5,Australia,APAC
SP24,G6,P20,11/9/2021 0:00,16877,218,1055,G6,UK,Europe
SP11,G4,P09,9/21/2021 0:00,3689,269,462,G4,New Zealand,APAC
SP03,G3,P15,3/29/2021 0:00,6825,324,273,G3,Canada,Americas
SP03,G6,P22,11/29/2021 0:00,3591,38,164,G6,UK,Europe
SP10,G1,P22,11/17/2021 0:00,2002,53,88,G1,India,APAC
SP11,G2,P22,3/17/2022 0:00,77,138,4,G2,USA,Americas
SP11,G2,P18,10/15/2021 0:00,11186,56,1119,G2,USA,Americas
SP18,G4,P15,11/8/2021 0:00,12600,230,504,G4,New Zealand,APAC
SP08,G1,P12,1/27/2022 0:00,4613,121,201,G1,India,APAC
SP19,G6,P18,2/9/2021 0:00,987,25,99,G6,UK,Europe
SP22,G6,P02,6/10/2021 0:00,2247,258,94,G6,UK,Europe
SP25,G6,P19,2/22/2022 0:00,10150,61,484,G6,UK,Europe
SP20,G1,P07,1/28/2021 0:00,1981,142,91,G1,India,APAC
SP07,G6,P07,6/22/2021 0:00,3885,49,162,G6,UK,Europe
SP13,G2,P12,9/30/2021 0:00,8666,186,362,G2,USA,Americas
SP20,G1,P12,4/19/2021 0:00,11263,102,451,G1,India,APAC
SP23,G2,P15,8/4/2021 0:00,3913,336,164,G2,USA,Americas
SP18,G2,P16,3/30/2021 0:00,24367,272,3481,G2,USA,Americas
SP16,G6,P12,8/12/2021 0:00,903,507,40,G6,UK,Europe
SP09,G6,P22,11/23/2021 0:00,14560,57,662,G6,UK,Europe
SP25,G2,P12,3/2/2021 0:00,1211,258,49,G2,USA,Americas
SP01,G6,P14,3/3/2021 0:00,539,58,77,G6,UK,Europe
SP04,G5,P06,3/16/2022 0:00,6468,35,462,G5,Australia,APAC
SP04,G2,P11,11/2/2021 0:00,1911,180,96,G2,USA,Americas
SP16,G4,P19,3/10/2022 0:00,3353,193,140,G4,New Zealand,APAC
SP03,G4,P13,6/24/2021 0:00,1225,119,62,G4,New Zealand,APAC
SP03,G2,P03,7/2/2021 0:00,9758,91,751,G2,USA,Americas
SP07,G3,P13,2/1/2022 0:00,11571,25,579,G3,Canada,Americas
SP05,G1,P07,1/11/2021 0:00,6755,260,294,G1,India,APAC
SP08,G4,P08,10/15/2021 0:00,5285,13,378,G4,New Zealand,APAC
SP14,G4,P02,3/5/2021 0:00,6587,67,244,G4,New Zealand,APAC
SP03,G3,P09,6/17/2021 0:00,6426,26,714,G3,Canada,Americas
SP14,G5,P04,8/30/2021 0:00,5082,423,318,G5,Australia,APAC
SP25,G3,P09,11/2/2021 0:00,5005,8,501,G3,Canada,Americas
SP24,G4,P02,1/28/2021 0:00,2814,44,109,G4,New Zealand,APAC
SP01,G1,P02,6/23/2021 0:00,3059,241,118,G1,India,APAC
SP05,G1,P17,8/13/2021 0:00,3969,167,397,G1,India,APAC
SP01,G4,P14,2/10/2022 0:00,4753,115,595,G4,New Zealand,APAC
SP05,G5,P14,2/26/2021 0:00,6314,51,790,G5,Australia,APAC
SP19,G4,P07,10/12/2021 0:00,11578,359,527,G4,New Zealand,APAC
SP15,G1,P09,1/12/2022 0:00,1582,4,176,G1,India,APAC
SP23,G6,P20,2/1/2021 0:00,13930,97,871,G6,UK,Europe
SP15,G2,P01,9/3/2021 0:00,11585,262,966,G2,USA,Americas
SP02,G3,P02,9/14/2021 0:00,6216,131,240,G3,Canada,Americas
SP19,G5,P07,4/8/2021 0:00,14021,292,585,G5,Australia,APAC
SP07,G1,P19,3/4/2021 0:00,12537,205,523,G1,India,APAC
SP13,G1,P09,11/8/2021 0:00,7791,36,780,G1,India,APAC
SP10,G4,P14,2/24/2022 0:00,5453,56,546,G4,New Zealand,APAC
SP05,G2,P01,3/10/2021 0:00,672,293,56,G2,USA,Americas
SP02,G6,P16,2/19/2021 0:00,5635,51,627,G6,UK,Europe
SP06,G3,P19,9/16/2021 0:00,378,68,18,G3,Canada,Americas
SP19,G5,P22,12/6/2021 0:00,7518,111,301,G5,Australia,APAC
SP18,G5,P22,8/30/2021 0:00,3535,220,148,G5,Australia,APAC
SP24,G5,P15,8/13/2021 0:00,3892,232,145,G5,Australia,APAC
SP01,G2,P10,5/19/2021 0:00,7994,111,400,G2,USA,Americas
SP17,G3,P17,5/21/2021 0:00,5012,95,386,G3,Canada,Americas
SP25,G2,P18,7/22/2021 0:00,8575,247,953,G2,USA,Americas
SP10,G6,P04,1/11/2021 0:00,11354,18,668,G6,UK,Europe
SP20,G2,P22,2/26/2021 0:00,15883,139,722,G2,USA,Americas
SP25,G5,P14,1/25/2022 0:00,7959,189,796,G5,Australia,APAC
SP19,G5,P15,8/27/2021 0:00,2681,39,104,G5,Australia,APAC
SP04,G6,P06,5/31/2021 0:00,12103,134,807,G6,UK,Europe
SP21,G6,P01,10/12/2021 0:00,6629,397,737,G6,UK,Europe
SP14,G2,P11,12/3/2021 0:00,5677,189,299,G2,USA,Americas
SP11,G1,P15,12/3/2021 0:00,7924,2,317,G1,India,APAC
SP18,G6,P20,1/20/2022 0:00,9723,442,541,G6,UK,Europe
SP12,G3,P11,1/26/2021 0:00,7245,227,330,G3,Canada,Americas
SP07,G2,P03,9/1/2021 0:00,2422,162,221,G2,USA,Americas
SP22,G4,P03,11/30/2021 0:00,4109,40,374,G4,New Zealand,APAC
SP12,G1,P10,5/10/2021 0:00,1477,481,83,G1,India,APAC
SP04,G6,P02,12/14/2021 0:00,11669,246,487,G6,UK,Europe
SP03,G6,P02,10/27/2021 0:00,3682,413,142,G6,UK,Europe
SP12,G5,P15,4/2/2021 0:00,798,45,34,G5,Australia,APAC
SP14,G2,P09,2/10/2022 0:00,13139,41,1314,G2,USA,Americas
SP07,G3,P07,12/14/2021 0:00,6902,200,301,G3,Canada,Americas
SP13,G4,P14,9/14/2021 0:00,2835,175,355,G4,New Zealand,APAC
SP14,G5,P09,3/30/2021 0:00,13258,388,1326,G5,Australia,APAC
SP08,G2,P06,8/31/2021 0:00,2212,5,158,G2,USA,Americas
SP25,G5,P20,2/17/2021 0:00,8211,54,514,G5,Australia,APAC
SP07,G5,P08,6/7/2021 0:00,2261,130,174,G5,Australia,APAC
SP09,G6,P19,8/19/2021 0:00,4081,327,178,G6,UK,Europe
SP21,G6,P13,3/29/2021 0:00,4977,197,237,G6,UK,Europe
SP01,G6,P16,4/8/2021 0:00,2821,121,353,G6,UK,Europe
SP01,G3,P19,12/17/2021 0:00,8064,139,367,G3,Canada,Americas
SP04,G6,P07,8/19/2021 0:00,7987,104,333,G6,UK,Europe
SP18,G5,P12,3/15/2022 0:00,11732,248,534,G5,Australia,APAC
SP18,G2,P14,2/10/2021 0:00,1162,74,130,G2,USA,Americas
SP21,G4,P13,8/12/2021 0:00,4858,327,232,G4,New Zealand,APAC
SP21,G3,P20,3/10/2021 0:00,1722,441,115,G3,Canada,Americas
SP12,G2,P07,10/12/2021 0:00,9394,24,409,G2,USA,Americas
SP24,G1,P19,4/5/2021 0:00,1092,137,52,G1,India,APAC
SP09,G3,P05,7/20/2021 0:00,10143,188,634,G3,Canada,Americas
SP06,G2,P09,5/19/2021 0:00,7070,99,643,G2,USA,Americas
SP06,G3,P15,10/4/2021 0:00,4375,85,163,G3,Canada,Americas
SP04,G1,P16,2/4/2021 0:00,6713,432,840,G1,India,APAC
SP24,G3,P11,4/12/2021 0:00,308,83,14,G3,Canada,Americas
SP10,G1,P08,8/30/2021 0:00,5229,34,403,G1,India,APAC
SP08,G4,P18,2/11/2022 0:00,1806,67,181,G4,New Zealand,APAC
SP18,G3,P06,12/3/2021 0:00,4249,254,304,G3,Canada,Americas
SP19,G2,P05,12/2/2021 0:00,7742,19,484,G2,USA,Americas
SP09,G5,P13,2/2/2021 0:00,868,286,42,G5,Australia,APAC
SP14,G5,P07,4/8/2021 0:00,9793,138,446,G5,Australia,APAC
SP21,G4,P02,12/24/2021 0:00,770,105,33,G4,New Zealand,APAC
SP21,G5,P04,3/30/2022 0:00,7595,31,475,G5,Australia,APAC
SP06,G1,P05,1/5/2021 0:00,13237,209,779,G1,India,APAC
SP17,G6,P20,11/26/2021 0:00,2639,181,165,G6,UK,Europe
SP15,G4,P21,2/14/2022 0:00,2730,186,182,G4,New Zealand,APAC
SP07,G6,P08,8/20/2021 0:00,9786,270,816,G6,UK,Europe
SP08,G5,P10,3/26/2021 0:00,6671,210,393,G5,Australia,APAC
SP22,G5,P12,2/4/2021 0:00,12565,301,547,G5,Australia,APAC
SP08,G1,P10,1/4/2022 0:00,12565,185,740,G1,India,APAC
SP05,G2,P10,12/29/2021 0:00,2982,75,166,G2,USA,Americas
SP24,G3,P08,12/22/2021 0:00,5957,105,426,G3,Canada,Americas
SP04,G2,P01,3/10/2021 0:00,16919,159,1880,G2,USA,Americas
SP10,G6,P06,3/23/2021 0:00,4200,146,248,G6,UK,Europe
SP13,G4,P22,10/1/2021 0:00,5747,250,240,G4,New Zealand,APAC
SP01,G3,P13,10/21/2021 0:00,19103,80,1006,G3,Canada,Americas
SP10,G5,P07,3/16/2022 0:00,8547,180,342,G5,Australia,APAC
SP22,G3,P19,4/23/2021 0:00,7805,291,340,G3,Canada,Americas
SP09,G5,P17,3/7/2022 0:00,3927,172,303,G5,Australia,APAC
SP07,G6,P21,12/15/2021 0:00,1659,246,104,G6,UK,Europe
SP05,G5,P11,3/22/2022 0:00,3038,71,160,G5,Australia,APAC
SP20,G2,P11,8/17/2021 0:00,882,529,45,G2,USA,Americas
SP18,G2,P17,1/8/2021 0:00,7595,134,585,G2,USA,Americas
SP25,G3,P04,9/15/2021 0:00,21861,160,1286,G3,Canada,Americas
SP22,G4,P20,1/12/2022 0:00,1694,242,113,G4,New Zealand,APAC
SP12,G4,P01,11/4/2021 0:00,7077,356,644,G4,New Zealand,APAC
SP18,G5,P16,1/21/2021 0:00,6461,91,718,G5,Australia,APAC
SP08,G1,P04,12/8/2021 0:00,2471,158,165,G1,India,APAC
SP16,G1,P02,1/26/2021 0:00,2114,155,82,G1,India,APAC
SP18,G2,P12,11/9/2021 0:00,8771,269,382,G2,USA,Americas
SP14,G4,P21,2/7/2022 0:00,4641,18,357,G4,New Zealand,APAC
SP14,G4,P17,9/6/2021 0:00,1141,98,115,G4,New Zealand,APAC
SP22,G4,P09,10/19/2021 0:00,7581,302,690,G4,New Zealand,APAC
SP20,G5,P15,10/1/2021 0:00,10325,108,431,G5,Australia,APAC
SP15,G1,P12,1/13/2022 0:00,6370,436,290,G1,India,APAC
SP06,G5,P21,9/8/2021 0:00,3507,46,270,G5,Australia,APAC
SP15,G1,P02,3/11/2021 0:00,35,193,2,G1,India,APAC
SP05,G3,P02,1/11/2022 0:00,8316,236,320,G3,Canada,Americas
SP06,G6,P14,7/2/2021 0:00,11018,202,1574,G6,UK,Europe
SP22,G5,P11,3/9/2022 0:00,2072,281,104,G5,Australia,APAC
SP17,G1,P12,1/28/2021 0:00,4718,14,215,G1,India,APAC
SP12,G4,P21,12/24/2021 0:00,5432,119,363,G4,New Zealand,APAC
SP18,G5,P01,5/21/2021 0:00,4606,7,419,G5,Australia,APAC
SP11,G2,P01,9/20/2021 0:00,8267,255,919,G2,USA,Americas
SP14,G6,P22,9/1/2021 0:00,7511,39,342,G6,UK,Europe
SP08,G6,P08,2/17/2022 0:00,5166,193,431,G6,UK,Europe
SP25,G6,P06,2/1/2021 0:00,11970,181,798,G6,UK,Europe
SP20,G5,P03,8/23/2021 0:00,8540,146,657,G5,Australia,APAC
SP23,G1,P02,1/20/2022 0:00,6573,32,274,G1,India,APAC
SP15,G2,P12,8/24/2021 0:00,2058,87,90,G2,USA,Americas
SP25,G1,P09,6/21/2021 0:00,4949,8,550,G1,India,APAC
SP10,G3,P14,11/15/2021 0:00,5516,75,613,G3,Canada,Americas
SP02,G5,P18,3/23/2022 0:00,6566,325,657,G5,Australia,APAC
SP21,G1,P09,3/2/2021 0:00,4270,67,389,G1,India,APAC
SP11,G1,P21,9/15/2021 0:00,2219,49,171,G1,India,APAC
SP15,G5,P20,8/31/2021 0:00,2219,37,131,G5,Australia,APAC
SP12,G2,P15,5/11/2021 0:00,10262,16,381,G2,USA,Americas
SP17,G2,P05,11/18/2021 0:00,3248,134,171,G2,USA,Americas
SP03,G6,P01,10/28/2021 0:00,5292,285,530,G6,UK,Europe
SP14,G6,P03,4/19/2021 0:00,10171,175,925,G6,UK,Europe
SP17,G2,P07,10/27/2021 0:00,1225,4,49,G2,USA,Americas
SP10,G1,P06,2/7/2022 0:00,847,147,57,G1,India,APAC
SP21,G4,P03,3/26/2021 0:00,2317,14,166,G4,New Zealand,APAC
SP18,G6,P21,2/15/2021 0:00,1757,93,110,G6,UK,Europe
SP02,G5,P22,4/21/2021 0:00,10808,165,451,G5,Australia,APAC
SP17,G1,P09,4/8/2021 0:00,980,254,109,G1,India,APAC
SP10,G2,P05,9/14/2021 0:00,8323,150,439,G2,USA,Americas
SP13,G5,P18,7/15/2021 0:00,6594,152,825,G5,Australia,APAC
SP13,G3,P05,7/8/2021 0:00,2835,1,167,G3,Canada,Americas
SP15,G6,P11,2/16/2021 0:00,9695,108,485,G6,UK,Europe
SP20,G1,P08,1/25/2021 0:00,861,623,67,G1,India,APAC
SP12,G2,P03,3/26/2021 0:00,6447,299,538,G2,USA,Americas
SP12,G1,P14,3/17/2021 0:00,4487,232,561,G1,India,APAC
SP24,G4,P17,10/18/2021 0:00,1400,237,117,G4,New Zealand,APAC
SP10,G1,P04,7/8/2021 0:00,7252,366,427,G1,India,APAC
SP06,G6,P01,11/3/2021 0:00,1988,212,199,G6,UK,Europe
SP25,G2,P10,3/22/2021 0:00,3346,306,168,G2,USA,Americas
SP18,G1,P03,4/29/2021 0:00,9625,5,875,G1,India,APAC
SP13,G4,P04,5/12/2021 0:00,546,31,35,G4,New Zealand,APAC
SP04,G6,P11,8/26/2021 0:00,5845,113,293,G6,UK,Europe
SP23,G6,P11,9/22/2021 0:00,6930,124,330,G6,UK,Europe
SP17,G4,P20,5/21/2021 0:00,9303,93,548,G4,New Zealand,APAC
SP05,G1,P01,1/24/2022 0:00,8099,285,900,G1,India,APAC
SP09,G4,P10,6/14/2021 0:00,7777,100,433,G4,New Zealand,APAC
SP18,G1,P11,10/21/2021 0:00,24451,472,1112,G1,India,APAC
SP09,G1,P09,12/6/2021 0:00,2926,194,326,G1,India,APAC
SP06,G2,P03,7/9/2021 0:00,2107,2,163,G2,USA,Americas
SP05,G2,P05,3/10/2021 0:00,1428,55,84,G2,USA,Americas
SP22,G5,P17,5/7/2021 0:00,8078,109,674,G5,Australia,APAC
SP25,G4,P12,11/30/2021 0:00,5880,128,236,G4,New Zealand,APAC
SP09,G2,P04,1/6/2022 0:00,5586,114,311,G2,USA,Americas
SP20,G3,P11,11/22/2021 0:00,805,46,37,G3,Canada,Americas
SP19,G3,P01,10/27/2021 0:00,9429,130,858,G3,Canada,Americas
SP13,G4,P12,7/15/2021 0:00,1631,149,75,G4,New Zealand,APAC
SP21,G5,P18,3/15/2021 0:00,812,165,116,G5,Australia,APAC
SP05,G3,P11,3/8/2022 0:00,1792,245,95,G3,Canada,Americas
SP02,G4,P15,12/7/2021 0:00,2177,188,91,G4,New Zealand,APAC
SP06,G5,P04,7/14/2021 0:00,7749,529,431,G5,Australia,APAC
SP10,G5,P10,1/26/2021 0:00,10591,25,558,G5,Australia,APAC
SP08,G2,P08,11/11/2021 0:00,6230,97,520,G2,USA,Americas
SP05,G5,P17,3/2/2022 0:00,6447,126,645,G5,Australia,APAC
SP11,G5,P01,10/15/2021 0:00,5775,27,482,G5,Australia,APAC
SP03,G3,P02,1/24/2022 0:00,7574,135,316,G3,Canada,Americas
SP17,G3,P05,3/18/2022 0:00,2338,95,124,G3,Canada,Americas
SP14,G5,P14,3/16/2022 0:00,6475,136,925,G5,Australia,APAC
SP13,G3,P07,6/24/2021 0:00,20580,177,858,G3,Canada,Americas
SP20,G5,P21,3/3/2022 0:00,1463,17,113,G5,Australia,APAC
SP16,G6,P14,2/16/2021 0:00,854,135,95,G6,UK,Europe
SP15,G6,P08,3/11/2021 0:00,1463,130,133,G6,UK,Europe
SP02,G6,P19,3/10/2021 0:00,21406,258,892,G6,UK,Europe
SP04,G3,P22,9/30/2021 0:00,8967,100,374,G3,Canada,Americas
SP22,G1,P09,4/19/2021 0:00,1400,35,140,G1,India,APAC
SP14,G3,P13,6/8/2021 0:00,4571,43,229,G3,Canada,Americas
SP02,G4,P21,2/7/2022 0:00,4725,145,338,G4,New Zealand,APAC
SP21,G5,P16,1/28/2022 0:00,3745,98,535,G5,Australia,APAC
SP23,G1,P17,9/8/2021 0:00,539,101,54,G1,India,APAC
SP25,G5,P05,11/29/2021 0:00,4662,82,246,G5,Australia,APAC
SP05,G5,P02,10/11/2021 0:00,6209,222,230,G5,Australia,APAC
SP11,G2,P10,6/8/2021 0:00,777,79,41,G2,USA,Americas
SP19,G4,P16,5/5/2021 0:00,1785,101,199,G4,New Zealand,APAC
SP24,G5,P08,1/10/2022 0:00,3346,103,279,G5,Australia,APAC
SP05,G5,P10,2/16/2022 0:00,6398,78,356,G5,Australia,APAC
SP23,G6,P05,1/20/2022 0:00,1477,129,87,G6,UK,Europe
SP13,G1,P08,8/31/2021 0:00,13314,139,1211,G1,India,APAC
SP16,G3,P11,4/28/2021 0:00,9226,4,440,G3,Canada,Americas
SP22,G6,P15,6/25/2021 0:00,10514,473,439,G6,UK,Europe
SP06,G4,P10,3/16/2022 0:00,1855,34,110,G4,New Zealand,APAC
SP05,G4,P16,2/18/2021 0:00,7266,328,808,G4,New Zealand,APAC
SP06,G2,P08,3/15/2022 0:00,7882,339,607,G2,USA,Americas
SP12,G6,P14,2/2/2021 0:00,1456,111,182,G6,UK,Europe
SP05,G6,P16,1/20/2021 0:00,4249,310,473,G6,UK,Europe
SP04,G2,P05,12/31/2021 0:00,5719,139,301,G2,USA,Americas
SP01,G4,P17,1/24/2022 0:00,10479,156,953,G4,New Zealand,APAC
SP13,G3,P12,5/10/2021 0:00,11445,144,521,G3,Canada,Americas
SP12,G3,P07,7/13/2021 0:00,4067,256,163,G3,Canada,Americas
SP07,G3,P18,8/23/2021 0:00,5586,419,798,G3,Canada,Americas
SP24,G5,P01,2/8/2021 0:00,5271,89,480,G5,Australia,APAC
SP02,G1,P07,8/25/2021 0:00,16380,23,656,G1,India,APAC
SP07,G3,P06,8/31/2021 0:00,3178,142,212,G3,Canada,Americas
SP22,G2,P04,8/31/2021 0:00,14,50,1,G2,USA,Americas
SP11,G6,P09,3/25/2021 0:00,2254,242,226,G6,UK,Europe
SP17,G5,P10,2/10/2021 0:00,3045,184,170,G5,Australia,APAC
SP11,G2,P08,4/14/2021 0:00,8512,117,710,G2,USA,Americas
SP22,G2,P14,7/5/2021 0:00,3213,172,459,G2,USA,Americas
SP03,G5,P18,5/17/2021 0:00,2226,159,223,G5,Australia,APAC
SP18,G6,P04,11/29/2021 0:00,8176,5,455,G6,UK,Europe
SP01,G6,P09,1/19/2022 0:00,1792,445,180,G6,UK,Europe
SP12,G3,P08,9/30/2021 0:00,4221,84,384,G3,Canada,Americas
SP10,G4,P22,10/4/2021 0:00,7217,153,314,G4,New Zealand,APAC
SP17,G5,P01,10/5/2021 0:00,15463,415,1406,G5,Australia,APAC
SP07,G6,P12,5/6/2021 0:00,11837,113,515,G6,UK,Europe
SP25,G2,P22,3/9/2022 0:00,1456,177,67,G2,USA,Americas
SP11,G6,P19,10/19/2021 0:00,2807,263,123,G6,UK,Europe
SP03,G3,P06,8/31/2021 0:00,4326,363,289,G3,Canada,Americas
SP10,G5,P20,8/26/2021 0:00,5852,57,326,G5,Australia,APAC
SP23,G2,P08,2/4/2022 0:00,9415,152,856,G2,USA,Americas
SP06,G6,P04,5/21/2021 0:00,5936,195,396,G6,UK,Europe
SP13,G2,P17,5/19/2021 0:00,3003,386,231,G2,USA,Americas
SP01,G5,P10,11/4/2021 0:00,18186,110,1011,G5,Australia,APAC
SP20,G6,P16,11/10/2021 0:00,2149,132,269,G6,UK,Europe
SP07,G6,P22,10/19/2021 0:00,6552,23,285,G6,UK,Europe
SP17,G3,P15,4/8/2021 0:00,2065,216,77,G3,Canada,Americas
SP13,G3,P16,1/21/2022 0:00,5166,46,738,G3,Canada,Americas
SP18,G4,P02,11/10/2021 0:00,7924,21,331,G4,New Zealand,APAC
SP18,G5,P18,10/27/2021 0:00,10017,77,1113,G5,Australia,APAC
SP07,G4,P09,3/8/2022 0:00,3045,133,381,G4,New Zealand,APAC
SP21,G3,P17,7/13/2021 0:00,2681,49,244,G3,Canada,Americas
SP14,G3,P03,8/16/2021 0:00,3262,290,251,G3,Canada,Americas
SP23,G2,P10,2/15/2022 0:00,3927,51,219,G2,USA,Americas
SP04,G6,P10,3/12/2021 0:00,5187,9,289,G6,UK,Europe
SP13,G6,P20,10/13/2021 0:00,6664,227,392,G6,UK,Europe
SP24,G1,P22,11/29/2021 0:00,17864,139,745,G1,India,APAC
SP25,G2,P09,3/14/2022 0:00,5929,237,659,G2,USA,Americas
SP22,G2,P21,6/18/2021 0:00,20601,247,1585,G2,USA,Americas
SP06,G6,P03,2/22/2021 0:00,4284,36,357,G6,UK,Europe
SP10,G3,P03,2/3/2021 0:00,3584,29,256,G3,Canada,Americas
SP21,G4,P14,9/27/2021 0:00,10150,194,1450,G4,New Zealand,APAC
SP09,G3,P20,2/9/2022 0:00,763,343,48,G3,Canada,Americas
SP17,G1,P02,4/14/2021 0:00,3500,45,146,G1,India,APAC
SP11,G6,P03,11/8/2021 0:00,11529,15,824,G6,UK,Europe
SP24,G1,P09,12/1/2021 0:00,1729,153,193,G1,India,APAC
SP16,G5,P21,10/27/2021 0:00,2961,117,228,G5,Australia,APAC
SP15,G6,P06,4/28/2021 0:00,9520,85,635,G6,UK,Europe
SP25,G5,P19,8/20/2021 0:00,4711,36,197,G5,Australia,APAC
SP21,G4,P16,11/15/2021 0:00,4725,113,591,G4,New Zealand,APAC
SP09,G6,P20,11/11/2021 0:00,21,63,2,G6,UK,Europe
SP09,G6,P10,3/25/2021 0:00,2366,229,125,G6,UK,Europe
SP08,G4,P15,6/15/2021 0:00,5810,72,224,G4,New Zealand,APAC
SP01,G3,P08,9/30/2021 0:00,7693,3,700,G3,Canada,Americas
SP22,G4,P04,12/1/2021 0:00,5201,241,326,G4,New Zealand,APAC
SP06,G3,P10,3/30/2022 0:00,784,276,44,G3,Canada,Americas
SP14,G1,P02,5/25/2021 0:00,1729,63,70,G1,India,APAC
SP15,G2,P11,8/19/2021 0:00,3304,131,166,G2,USA,Americas
SP11,G6,P16,1/14/2022 0:00,973,34,122,G6,UK,Europe
SP25,G6,P22,3/18/2022 0:00,2051,248,94,G6,UK,Europe
SP02,G1,P18,10/27/2021 0:00,2681,204,269,G1,India,APAC
SP24,G2,P18,1/11/2021 0:00,3395,244,340,G2,USA,Americas
SP02,G5,P16,8/30/2021 0:00,455,129,57,G5,Australia,APAC
SP22,G2,P16,4/6/2021 0:00,2555,180,320,G2,USA,Americas
SP14,G6,P16,3/10/2021 0:00,7448,9,1242,G6,UK,Europe
SP08,G6,P15,2/28/2022 0:00,4179,124,155,G6,UK,Europe
SP09,G5,P09,2/22/2021 0:00,2709,116,271,G5,Australia,APAC
SP13,G1,P14,12/1/2021 0:00,504,19,56,G1,India,APAC
SP10,G3,P17,7/14/2021 0:00,1918,50,160,G3,Canada,Americas
SP19,G2,P19,11/3/2021 0:00,7861,284,375,G2,USA,Americas
SP12,G3,P03,5/7/2021 0:00,1701,209,155,G3,Canada,Americas
SP15,G3,P11,11/8/2021 0:00,2688,76,142,G3,Canada,Americas
SP23,G5,P22,2/4/2021 0:00,5705,382,229,G5,Australia,APAC
SP18,G3,P02,6/3/2021 0:00,2506,111,93,G3,Canada,Americas
SP10,G4,P15,1/13/2021 0:00,5278,158,203,G4,New Zealand,APAC
SP20,G2,P02,2/18/2022 0:00,2310,49,89,G2,USA,Americas
SP21,G6,P21,3/28/2022 0:00,3794,109,253,G6,UK,Europe
SP16,G5,P22,8/17/2021 0:00,7553,520,329,G5,Australia,APAC
SP11,G3,P12,9/17/2021 0:00,5747,186,230,G3,Canada,Americas
SP05,G2,P02,1/25/2022 0:00,574,45,22,G2,USA,Americas
SP20,G5,P18,10/27/2021 0:00,5068,265,507,G5,Australia,APAC
SP22,G2,P10,8/12/2021 0:00,3367,178,169,G2,USA,Americas
SP14,G1,P09,7/20/2021 0:00,112,499,12,G1,India,APAC
SP15,G1,P17,2/4/2021 0:00,4046,200,312,G1,India,APAC
SP19,G6,P01,3/16/2021 0:00,4144,131,377,G6,UK,Europe
SP21,G2,P06,7/20/2021 0:00,3626,127,242,G2,USA,Americas
SP21,G2,P03,11/15/2021 0:00,3514,78,293,G2,USA,Americas
SP03,G2,P21,1/27/2022 0:00,1323,10,102,G2,USA,Americas
SP22,G5,P02,6/29/2021 0:00,9954,62,369,G5,Australia,APAC
SP04,G5,P12,8/13/2021 0:00,4697,36,196,G5,Australia,APAC
SP21,G1,P05,8/3/2021 0:00,6671,194,371,G1,India,APAC
SP10,G4,P08,11/16/2021 0:00,6153,60,474,G4,New Zealand,APAC
SP15,G1,P20,3/15/2021 0:00,4102,167,242,G1,India,APAC
SP22,G1,P08,1/25/2022 0:00,1148,301,82,G1,India,APAC
SP10,G2,P17,1/18/2022 0:00,140,198,13,G2,USA,Americas
SP03,G4,P03,9/6/2021 0:00,812,152,68,G4,New Zealand,APAC
SP03,G6,P08,9/24/2021 0:00,5649,129,435,G6,UK,Europe
SP12,G3,P02,2/7/2022 0:00,7021,129,281,G3,Canada,Americas
SP07,G5,P07,10/12/2021 0:00,4172,59,182,G5,Australia,APAC
SP03,G3,P08,11/11/2021 0:00,1624,17,148,G3,Canada,Americas
SP01,G3,P16,2/19/2021 0:00,1918,87,274,G3,Canada,Americas
SP16,G2,P20,3/15/2022 0:00,2114,128,133,G2,USA,Americas
SP02,G1,P13,2/11/2022 0:00,3346,307,160,G1,India,APAC
SP25,G2,P04,7/15/2021 0:00,14812,176,926,G2,USA,Americas
SP20,G3,P02,7/23/2021 0:00,8092,149,300,G3,Canada,Americas
